"","id","inclinacion_peligrosa"
"1695",6110,0
"1696",6112,0
"1697",6115,0
"1698",6116,1
"1699",6117,0
"1700",6119,1
"1701",6122,1
"1702",6127,0
"1703",6133,0
"1704",6139,0
"1705",6142,1
"1706",6148,0
"1707",6149,0
"1708",6151,0
"1709",6152,0
"1710",6156,1
"1711",6158,1
"1712",6165,0
"1713",6166,0
"1714",6174,0
"1715",6175,0
"1716",6176,0
"1717",6181,0
"1718",6183,0
"1719",6184,0
"1720",6187,0
"1721",6190,0
"1722",6191,0
"1723",6195,0
"1724",6198,0
"1725",6204,0
"1726",6205,0
"1727",6206,0
"1728",6208,0
"1729",6210,0
"1730",6212,0
"1731",6216,0
"1732",6222,0
"1733",6223,0
"1734",6226,0
"1735",6234,0
"1736",6235,0
"1737",6236,0
"1738",6241,0
"1739",6245,1
"1740",6246,1
"1741",6247,0
"1742",6249,0
"1743",6254,1
"1744",6264,0
"1745",6267,0
"1746",6275,1
"1747",6276,0
"1748",6282,0
"1749",6283,0
"1750",6293,0
"1751",6295,0
"1752",6305,0
"1753",6307,0
"1754",6308,0
"1755",6312,0
"1756",6330,1
"1757",6331,1
"1758",6335,1
"1759",6336,1
"1760",6338,0
"1761",6341,0
"1762",6344,0
"1763",6347,0
"1764",6348,0
"1765",6349,0
"1766",6353,0
"1767",6364,1
"1768",6375,0
"1769",6376,0
"1770",6377,0
"1771",6393,0
"1772",6401,0
"1773",6407,1
"1774",6411,0
"1775",6415,0
"1776",6418,1
"1777",6419,0
"1778",6422,0
"1779",6428,0
"1780",6430,0
"1781",6433,0
"1782",6434,0
"1783",6437,1
"1784",6440,0
"1785",6441,1
"1786",6443,0
"1787",6444,0
"1788",6445,0
"1789",6447,0
"1790",6450,0
"1791",6460,0
"1792",6464,0
"1793",6467,0
"1794",6469,0
"1795",6474,1
"1796",6477,0
"1797",6478,0
"1798",6483,0
"1799",6484,0
"1800",6486,1
"1801",6487,1
"1802",6494,0
"1803",6495,0
"1804",6497,0
"1805",6501,0
"1806",6502,1
"1807",6506,0
"1808",6508,0
"1809",6510,0
"1810",6519,1
"1811",6523,0
"1812",6524,1
"1813",6529,0
"1814",6530,1
"1815",6533,1
"1816",6538,0
"1817",6539,1
"1818",6545,0
"1819",6553,1
"1820",6557,1
"1821",6558,0
"1822",6561,0
"1823",6562,1
"1824",6565,0
"1825",6566,0
"1826",6569,0
"1827",6570,0
"1828",6579,1
"1829",6582,0
"1830",6583,0
"1831",6588,1
"1832",6590,0
"1833",6591,0
"1834",6592,1
"1835",6595,0
"1836",6597,1
"1837",6600,0
"1838",6601,0
"1839",6602,0
"1840",6609,0
"1841",6617,1
"1842",6623,0
"1843",6625,0
"1844",6639,0
"1845",6640,0
"1846",6643,0
"1847",6648,0
"1848",6655,1
"1849",6657,0
"1850",6659,1
"1851",6665,0
"1852",6666,1
"1853",6667,0
"1854",6672,0
"1855",6677,0
"1856",6679,0
"1857",6682,0
"1858",6683,1
"1859",6684,1
"1860",6691,1
"1861",6697,0
"1862",6699,0
"1863",6700,0
"1864",6705,0
"1865",6713,0
"1866",6714,0
"1867",6717,1
"1868",6720,0
"1869",6722,0
"1870",6724,0
"1871",6730,0
"1872",6732,0
"1873",6738,1
"1874",6740,0
"1875",6743,0
"1876",6744,0
"1877",6745,0
"1878",6750,0
"1879",6751,0
"1880",6763,0
"1881",6764,0
"1882",6775,0
"1883",6776,1
"1884",6778,0
"1885",6784,0
"1886",6786,1
"1887",6789,0
"1888",6795,1
"1889",6796,1
"1890",6799,0
"1891",6800,0
"1892",6801,0
"1893",6802,0
"1894",6809,0
"1895",6824,0
"1896",6826,0
"1897",6835,0
"1898",6838,0
"1899",6852,0
"1900",6855,0
"1901",6858,1
"1902",6865,1
"1903",6868,1
"1904",6872,0
"1905",6878,1
"1906",6882,0
"1907",6885,0
"1908",6887,0
"1909",6892,0
"1910",6895,0
"1911",6896,0
"1912",6899,0
"1913",6900,0
"1914",6902,0
"1915",6904,0
"1916",6907,0
"1917",6911,1
"1918",6921,0
"1919",6925,0
"1920",6929,0
"1921",6933,1
"1922",6934,0
"1923",6936,0
"1924",6943,0
"1925",6947,0
"1926",6948,0
"1927",6950,0
"1928",6951,1
"1929",6955,1
"1930",6959,1
"1931",6962,0
"1932",6971,0
"1933",6976,0
"1934",6984,0
"1935",6988,0
"1936",6996,0
"1937",7006,0
"1938",7010,0
"1939",7011,0
"1940",7013,0
"1941",7021,0
"1942",7022,0
"1943",7035,1
"1944",7036,0
"1945",7038,0
"1946",7039,0
"1947",7040,0
"1948",7042,0
"1949",7044,0
"1950",7046,0
"1951",7047,1
"1952",7050,0
"1953",7052,1
"1954",7059,1
"1955",7060,0
"1956",7065,0
"1957",7066,0
"1958",7073,0
"1959",7075,0
"1960",7078,0
"1961",7082,1
"1962",7087,0
"1963",7095,0
"1964",7099,0
"1965",7104,1
"1966",7108,1
"1967",7111,0
"1968",7115,1
"1969",7116,0
"1970",7117,0
"1971",7118,0
"1972",7120,0
"1973",7123,0
"1974",7129,0
"1975",7130,0
"1976",7131,0
"1977",7134,0
"1978",7136,0
"1979",7140,0
"1980",7141,0
"1981",7142,0
"1982",7145,1
"1983",7152,1
"1984",7154,0
"1985",7155,1
"1986",7158,0
"1987",7160,1
"1988",7162,0
"1989",7163,1
"1990",7164,0
"1991",7166,0
"1992",7167,0
"1993",7169,0
"1994",7175,0
"1995",7176,0
"1996",7177,1
"1997",7178,0
"1998",7182,0
"1999",7184,1
"2000",7185,0
"2001",7198,0
"2002",7203,0
"2003",7204,1
"2004",7206,1
"2005",7211,0
"2006",7221,0
"2007",7223,0
"2008",7228,0
"2009",7229,0
"2010",7231,0
"2011",7237,0
"2012",7245,0
"2013",7249,0
"2014",7251,0
"2015",7252,0
"2016",7259,0
"2017",7262,0
"2018",7266,0
"2019",7271,0
"2020",7274,0
"2021",7275,0
"2022",7277,1
"2023",7278,0
"2024",7283,1
"2025",7286,0
"2026",7297,1
"2027",7298,1
"2028",7300,0
"2029",7301,0
"2030",7303,0
"2031",7308,0
"2032",7309,0
"2033",7311,0
"2034",7315,0
"2035",7317,0
"2036",7320,0
"2037",7324,0
"2038",7328,1
"2039",7332,0
"2040",7336,0
"2041",7338,0
"2042",7340,0
"2043",7345,1
"2044",7351,0
"2045",7352,0
"2046",7368,0
"2047",7370,0
"2048",7373,0
"2049",7374,0
"2050",7377,0
"2051",7380,0
"2052",7387,0
"2053",7394,0
"2054",7396,0
"2055",7401,0
"2056",7403,0
"2057",7407,0
"2058",7408,0
"2059",7410,1
"2060",7412,0
"2061",7413,1
"2062",7418,1
"2063",7424,0
"2064",7426,0
"2065",7429,0
"2066",7431,0
"2067",7433,0
"2068",7434,0
"2069",7437,0
"2070",7438,1
"2071",7443,1
"2072",7445,0
"2073",7446,0
"2074",7448,0
"2075",7449,0
"2076",7461,0
"2077",7463,0
"2078",7466,0
"2079",7481,0
"2080",7482,0
"2081",7488,0
"2082",7489,0
"2083",7495,0
"2084",7499,1
"2085",7500,0
"2086",7508,0
"2087",7512,0
"2088",7513,1
"2089",7516,0
"2090",7518,0
"2091",7520,0
"2092",7521,0
"2093",7523,0
"2094",7528,0
"2095",7530,0
"2096",7531,0
"2097",7533,0
"2098",7539,1
"2099",7542,0
"2100",7545,0
"2101",7546,0
"2102",7550,0
"2103",7551,1
"2104",7559,0
"2105",7560,1
"2106",7563,0
"2107",7564,0
"2108",7570,0
"2109",7571,0
"2110",7574,0
"2111",7578,0
"2112",7581,0
"2113",7583,0
"2114",7587,0
"2115",7590,0
"2116",7591,0
"2117",7596,0
"2118",7597,0
"2119",7598,0
"2120",7602,0
"2121",7605,1
"2122",7617,0
"2123",7618,0
"2124",7622,0
"2125",7624,0
"2126",7625,0
"2127",7627,0
"2128",7628,1
"2129",7631,0
"2130",7636,0
"2131",7637,0
"2132",7640,0
"2133",7641,0
"2134",7650,0
"2135",7651,0
"2136",7652,0
"2137",7657,1
"2138",7668,0
"2139",7669,0
"2140",7673,0
"2141",7677,0
"2142",7678,0
"2143",7679,1
"2144",7680,0
"2145",7681,0
"2146",7682,0
"2147",7693,0
"2148",7695,1
"2149",7697,0
"2150",7704,0
"2151",7712,0
"2152",7713,1
"2153",7714,0
"2154",7715,0
"2155",7716,0
"2156",7724,0
"2157",7730,0
"2158",7733,0
"2159",7738,0
"2160",7743,1
"2161",7744,1
"2162",7745,1
"2163",7752,1
"2164",7753,0
"2165",7755,0
"2166",7757,1
"2167",7761,0
"2168",7764,0
"2169",7766,0
"2170",7772,0
"2171",7782,0
"2172",7786,1
"2173",7794,0
"2174",7800,0
"2175",7804,0
"2176",7809,1
"2177",7811,1
"2178",7812,0
"2179",7817,1
"2180",7819,1
"2181",7828,0
"2182",7829,0
"2183",7830,0
"2184",7831,0
"2185",7833,0
"2186",7835,0
"2187",7844,0
"2188",7846,0
"2189",7847,0
"2190",7850,0
"2191",7855,0
"2192",7857,0
"2193",7858,1
"2194",7859,0
"2195",7869,0
"2196",7877,0
"2197",7879,0
"2198",7880,0
"2199",7883,0
"2200",7886,0
"2201",7887,0
"2202",7888,0
"2203",7889,0
"2204",7892,0
"2205",7895,0
"2206",7896,0
"2207",7905,0
"2208",7906,0
"2209",7907,0
"2210",7909,0
"2211",7912,0
"2212",7913,1
"2213",7918,0
"2214",7934,0
"2215",7935,0
"2216",7937,0
"2217",7939,0
"2218",7944,0
"2219",7947,0
"2220",7952,0
"2221",7954,1
"2222",7955,0
"2223",7956,0
"2224",7957,0
"2225",7959,0
"2226",7962,1
"2227",7963,0
"2228",7966,0
"2229",7967,0
"2230",7971,0
"2231",7973,1
"2232",7975,0
"2233",7996,0
"2234",7999,0
"2235",8001,0
"2236",8007,0
"2237",8009,0
"2238",8014,0
"2239",8019,0
"2240",8022,1
"2241",8024,0
"2242",8025,0
"2243",8026,0
"2244",8029,0
"2245",8033,0
"2246",8034,0
"2247",8040,0
"2248",8042,0
"2249",8047,0
"2250",8051,0
"2251",8054,0
"2252",8057,0
"2253",8059,1
"2254",8070,1
"2255",8074,0
"2256",8075,0
"2257",8083,0
"2258",8085,0
"2259",8088,1
"2260",8090,0
"2261",8102,0
"2262",8106,1
"2263",8107,0
"2264",8112,1
"2265",8113,0
"2266",8114,0
"2267",8118,0
"2268",8125,0
"2269",8126,1
"2270",8129,0
"2271",8130,0
"2272",8131,0
"2273",8134,0
"2274",8139,0
"2275",8145,1
"2276",8151,0
"2277",8155,1
"2278",8157,0
"2279",8159,0
"2280",8162,0
"2281",8168,0
"2282",8173,0
"2283",8174,1
"2284",8178,0
"2285",8180,1
"2286",8183,0
"2287",8184,0
"2288",8189,0
"2289",8193,1
"2290",8202,0
"2291",8203,1
"2292",8208,0
"2293",8212,0
"2294",8214,0
"2295",8217,1
"2296",8229,0
"2297",8230,0
"2298",8234,1
"2299",8235,0
"2300",8238,0
"2301",8243,1
"2302",8244,0
"2303",8245,1
"2304",8246,1
"2305",8247,1
"2306",8248,1
"2307",8250,0
"2308",8255,0
"2309",8256,0
"2310",8259,0
"2311",8260,1
"2312",8261,1
"2313",8268,0
"2314",8269,1
"2315",8270,0
"2316",8277,1
"2317",8281,0
"2318",8283,0
"2319",8286,1
"2320",8288,0
"2321",8296,0
"2322",8298,0
"2323",8302,0
"2324",8305,0
"2325",8307,1
"2326",8311,0
"2327",8317,1
"2328",8320,0
"2329",8321,0
"2330",8322,0
"2331",8323,0
"2332",8340,0
"2333",8344,0
"2334",8345,0
"2335",8350,0
"2336",8351,0
"2337",8356,1
"2338",8360,1
"2339",8367,1
"2340",8373,0
"2341",8380,0
"2342",8383,0
"2343",8388,1
"2344",8391,1
"2345",8394,0
"2346",8395,1
"2347",8397,0
"2348",8400,1
"2349",8401,1
"2350",8403,1
"2351",8405,0
"2352",8410,1
"2353",8411,1
"2354",8416,0
"2355",8420,0
"2356",8422,0
"2357",8425,0
"2358",8433,0
"2359",8438,0
"2360",8440,1
"2361",8448,0
"2362",8452,1
"2363",8453,1
"2364",8461,1
"2365",8468,0
"2366",8469,0
"2367",8470,0
"2368",8472,1
"2369",8475,0
"2370",8476,0
"2371",8477,1
"2372",8479,1
"2373",8485,1
"2374",8486,0
"2375",8489,0
"2376",8497,1
"2377",8500,0
"2378",8507,1
"2379",8508,0
"2380",8511,1
"2381",8524,1
"2382",8530,0
"2383",8547,0
"2384",8548,1
"2385",8556,0
"2386",8557,0
"2387",8563,0
"2388",8565,0
"2389",8567,1
"2390",8569,1
"2391",8570,0
"2392",8572,0
"2393",8573,0
"2394",8581,0
"2395",8584,0
"2396",8587,0
"2397",8594,0
"2398",8597,0
"2399",8600,1
"2400",8601,0
"2401",8603,0
"2402",8611,1
"2403",8612,1
"2404",8615,0
"2405",8616,1
"2406",8617,0
"2407",8622,0
"2408",8634,1
"2409",8638,0
"2410",8641,0
"2411",8644,0
"2412",8647,0
"2413",8662,1
"2414",8675,0
"2415",8678,0
"2416",8686,1
"2417",8690,0
"2418",8702,1
"2419",8705,1
"2420",8707,0
"2421",8709,0
"2422",8723,0
"2423",8729,0
"2424",8730,0
"2425",8732,0
"2426",8738,0
"2427",8739,0
"2428",8746,0
"2429",8749,0
"2430",8752,0
"2431",8757,0
"2432",8764,0
"2433",8767,0
"2434",8768,0
"2435",8769,1
"2436",8770,0
"2437",8773,0
"2438",8774,0
"2439",8776,0
"2440",8777,1
"2441",8779,0
"2442",8783,0
"2443",8785,0
"2444",8786,0
"2445",8795,1
"2446",8801,0
"2447",8805,0
"2448",8807,0
"2449",8813,1
"2450",8815,1
"2451",8816,0
"2452",8818,0
"2453",8823,0
"2454",8824,1
"2455",8827,0
"2456",8834,0
"2457",8835,0
"2458",8836,0
"2459",8837,0
"2460",8839,0
"2461",8841,0
"2462",8845,0
"2463",8848,0
"2464",8850,0
"2465",8856,0
"2466",8860,0
"2467",8864,1
"2468",8871,0
"2469",8880,1
"2470",8881,1
"2471",8888,1
"2472",8894,1
"2473",8895,1
"2474",8897,0
"2475",8901,0
"2476",8902,1
"2477",8904,0
"2478",8906,0
"2479",8907,0
"2480",8908,0
"2481",8910,0
"2482",8911,0
"2483",8913,1
"2484",8916,0
"2485",8921,0
"2486",8923,0
"2487",8931,0
"2488",8954,1
"2489",8959,0
"2490",8967,1
"2491",8969,0
"2492",8970,1
"2493",8971,0
"2494",8976,0
"2495",8978,0
"2496",8982,0
"2497",8984,0
"2498",8985,0
"2499",8995,0
"2500",9002,0
"2501",9003,0
"2502",9005,0
"2503",9006,0
"2504",9013,0
"2505",9014,0
"2506",9019,1
"2507",9025,0
"2508",9026,0
"2509",9031,0
"2510",9033,0
"2511",9040,0
"2512",9043,0
"2513",9049,0
"2514",9061,0
"2515",9069,0
"2516",9081,0
"2517",9083,0
"2518",9084,0
"2519",9086,1
"2520",9088,0
"2521",9091,0
"2522",9095,0
"2523",9099,0
"2524",9103,1
"2525",9105,0
"2526",9108,0
"2527",9121,0
"2528",9123,0
"2529",9124,0
"2530",9126,0
"2531",9130,1
"2532",9131,1
"2533",9134,1
"2534",9135,0
"2535",9139,0
"2536",9141,0
"2537",9143,1
"2538",9147,0
"2539",9149,0
"2540",9158,1
"2541",9161,0
"2542",9162,0
"2543",9163,0
"2544",9165,0
"2545",9169,0
"2546",9173,0
"2547",9175,0
"2548",9176,0
"2549",9181,0
"2550",9186,0
"2551",9190,0
"2552",9191,0
"2553",9199,0
"2554",9201,0
"2555",9203,0
"2556",9205,1
"2557",9209,0
"2558",9218,0
"2559",9227,1
"2560",9231,0
"2561",9233,0
"2562",9234,0
"2563",9251,0
"2564",9257,0
"2565",9262,0
"2566",9263,0
"2567",9267,0
"2568",9268,0
"2569",9275,0
"2570",9278,1
"2571",9283,0
"2572",9284,0
"2573",9287,0
"2574",9289,1
"2575",9294,0
"2576",9295,0
"2577",9299,1
"2578",9301,0
"2579",9307,0
"2580",9312,1
"2581",9314,1
"2582",9317,0
"2583",9319,0
"2584",9326,0
"2585",9331,0
"2586",9344,0
"2587",9345,0
"2588",9346,0
"2589",9348,1
"2590",9353,1
"2591",9368,0
"2592",9372,1
"2593",9381,1
"2594",9385,0
"2595",9389,1
"2596",9393,1
"2597",9394,1
"2598",9397,0
"2599",9400,0
"2600",9403,0
"2601",9405,0
"2602",9408,0
"2603",9411,0
"2604",9414,0
"2605",9419,0
"2606",9420,0
"2607",9426,0
"2608",9429,1
"2609",9431,1
"2610",9438,1
"2611",9442,1
"2612",9443,0
"2613",9446,0
"2614",9459,0
"2615",9463,1
"2616",9468,1
"2617",9472,0
"2618",9479,0
"2619",9481,0
"2620",9485,1
"2621",9492,0
"2622",9496,0
"2623",9497,0
"2624",9499,0
"2625",9501,0
"2626",9506,0
"2627",9510,0
"2628",9511,0
"2629",9518,0
"2630",9520,1
"2631",9521,1
"2632",9523,0
"2633",9528,1
"2634",9530,0
"2635",9531,0
"2636",9537,0
"2637",9538,0
"2638",9548,0
"2639",9551,0
"2640",9555,0
"2641",9564,0
"2642",9570,0
"2643",9571,0
"2644",9573,1
"2645",9576,0
"2646",9580,0
"2647",9583,0
"2648",9584,1
"2649",9587,0
"2650",9594,0
"2651",9596,0
"2652",9597,0
"2653",9604,0
"2654",9605,0
"2655",9606,0
"2656",9612,0
"2657",9613,0
"2658",9616,0
"2659",9621,0
"2660",9622,0
"2661",9623,0
"2662",9631,0
"2663",9640,0
"2664",9644,1
"2665",9646,1
"2666",9651,0
"2667",9653,0
"2668",9663,0
"2669",9664,1
"2670",9667,1
"2671",9674,1
"2672",9679,1
"2673",9683,0
"2674",9685,1
"2675",9692,1
"2676",9693,1
"2677",9694,1
"2678",9696,0
"2679",9697,0
"2680",9698,0
"2681",9704,0
"2682",9706,0
"2683",9712,0
"2684",9717,0
"2685",9721,0
"2686",9722,0
"2687",9725,0
"2688",9726,0
"2689",9730,0
"2690",9739,0
"2691",9742,0
"2692",9745,0
"2693",9747,0
"2694",9749,0
"2695",9751,0
"2696",9758,0
"2697",9760,0
"2698",9763,0
"2699",9767,0
"2700",9771,1
"2701",9776,0
"2702",9777,0
"2703",9779,0
"2704",9784,1
"2705",9788,0
"2706",9791,0
"2707",9793,0
"2708",9800,0
"2709",9801,0
"2710",9804,0
"2711",9808,0
"2712",9809,0
"2713",9814,0
"2714",9817,1
"2715",9830,1
"2716",9833,0
"2717",9836,1
"2718",9845,0
"2719",9850,0
"2720",9852,0
"2721",9857,0
"2722",9858,1
"2723",9859,0
"2724",9860,1
"2725",9861,0
"2726",9867,0
"2727",9870,0
"2728",9876,0
"2729",9879,0
"2730",9880,0
"2731",9881,0
"2732",9884,0
"2733",9886,0
"2734",9888,0
"2735",9894,0
"2736",9899,0
"2737",9903,0
"2738",9904,0
"2739",9910,0
"2740",9917,0
"2741",9920,0
"2742",9924,0
"2743",9928,0
"2744",9932,0
"2745",9937,1
"2746",9938,0
"2747",9941,0
"2748",9942,0
"2749",9944,0
"2750",9945,0
"2751",9947,0
"2752",9951,0
"2753",9955,1
"2754",9956,0
"2755",9957,0
"2756",9960,0
"2757",9964,1
"2758",9965,1
"2759",9968,1
"2760",9969,0
"2761",9970,0
"2762",9971,0
"2763",9975,1
"2764",9976,1
"2765",9978,1
"2766",9980,1
"2767",9982,0
"2768",9984,0
"2769",9988,0
"2770",9991,0
"2771",9992,0
"2772",9995,0
"2773",10001,0
"2774",10002,0
"2775",10006,0
"2776",10009,0
"2777",10014,0
"2778",10016,0
"2779",10017,0
"2780",10018,0
"2781",10021,0
"2782",10023,0
"2783",10031,0
"2784",10035,1
"2785",10037,0
"2786",10039,0
"2787",10040,0
"2788",10046,1
"2789",10053,0
"2790",10054,0
"2791",10055,0
"2792",10058,0
"2793",10062,1
"2794",10063,1
"2795",10066,1
"2796",10071,0
"2797",10074,0
"2798",10080,1
"2799",10082,0
"2800",10085,0
"2801",10090,0
"2802",10094,0
"2803",10096,1
"2804",10105,0
"2805",10107,1
"2806",10109,0
"2807",10110,0
"2808",10111,0
"2809",10112,0
"2810",10116,0
"2811",10120,0
"2812",10129,1
"2813",10130,0
"2814",10137,0
"2815",10138,0
"2816",10141,1
"2817",10144,1
"2818",10148,0
"2819",10153,0
"2820",10154,0
"2821",10155,0
"2822",10156,0
"2823",10157,0
"2824",10159,0
"2825",10164,0
"2826",10165,0
"2827",10166,0
"2828",10168,0
"2829",10169,0
"2830",10174,0
"2831",10177,0
"2832",10180,0
"2833",10184,0
"2834",10187,0
"2835",10195,0
"2836",10196,0
"2837",10204,0
"2838",10212,1
"2839",10213,1
"2840",10222,1
"2841",10227,0
"2842",10230,0
"2843",10231,0
"2844",10236,0
"2845",10238,0
"2846",10239,0
"2847",10242,0
"2848",10245,0
"2849",10246,0
"2850",10253,0
"2851",10257,1
"2852",10263,0
"2853",10266,0
"2854",10270,0
"2855",10273,0
"2856",10275,0
"2857",10279,1
"2858",10285,0
"2859",10290,0
"2860",10295,0
"2861",10300,0
"2862",10304,0
"2863",10305,0
"2864",10306,0
"2865",10315,0
"2866",10317,0
"2867",10321,0
"2868",10323,0
"2869",10333,0
"2870",10335,0
"2871",10339,0
"2872",10340,0
"2873",10342,1
"2874",10354,0
"2875",10355,1
"2876",10358,0
"2877",10360,1
"2878",10363,0
"2879",10365,0
"2880",10368,0
"2881",10370,1
"2882",10376,0
"2883",10377,1
"2884",10384,0
"2885",10391,0
"2886",10392,0
"2887",10394,0
"2888",10395,0
"2889",10396,0
"2890",10397,0
"2891",10402,0
"2892",10406,1
"2893",10408,0
"2894",10409,0
"2895",10418,0
"2896",10423,1
"2897",10424,0
"2898",10426,0
"2899",10430,0
"2900",10432,0
"2901",10434,0
"2902",10439,0
"2903",10440,0
"2904",10441,0
"2905",10444,0
"2906",10447,1
"2907",10455,0
"2908",10456,0
"2909",10466,0
"2910",10467,0
"2911",10473,0
"2912",10477,0
"2913",10480,0
"2914",10483,1
"2915",10484,0
"2916",10487,0
"2917",10488,0
"2918",10489,0
"2919",10493,0
"2920",10497,1
"2921",10498,1
"2922",10513,0
"2923",10514,1
"2924",10521,0
"2925",10522,0
"2926",10523,0
"2927",10524,0
"2928",10528,1
"2929",10529,0
"2930",10532,1
"2931",10535,0
"2932",10538,0
"2933",10539,0
"2934",10547,0
"2935",10550,0
"2936",10552,0
"2937",10554,0
"2938",10555,0
"2939",10556,0
"2940",10559,1
"2941",10560,0
"2942",10564,0
"2943",10567,0
"2944",10568,0
"2945",10578,0
"2946",10579,0
"2947",10583,0
"2948",10584,0
"2949",10588,0
"2950",10593,0
"2951",10595,0
"2952",10599,0
"2953",10602,0
"2954",10604,0
"2955",10611,0
"2956",10612,0
"2957",10618,1
"2958",10619,0
"2959",10621,0
"2960",10628,0
"2961",10632,1
"2962",10638,0
"2963",10640,0
"2964",10647,1
"2965",10650,0
"2966",10651,1
"2967",10652,0
"2968",10657,0
"2969",10660,0
"2970",10664,0
"2971",10672,0
"2972",10684,1
"2973",10687,0
"2974",10688,0
"2975",10694,1
"2976",10700,1
"2977",10701,0
"2978",10708,0
"2979",10710,0
"2980",10715,0
"2981",10724,0
"2982",10727,0
"2983",10734,0
"2984",10735,0
"2985",10741,1
"2986",10743,0
"2987",10745,1
"2988",10755,0
"2989",10763,0
"2990",10769,0
"2991",10771,0
"2992",10781,0
"2993",10785,0
"2994",10786,0
"2995",10787,0
"2996",10791,0
"2997",10792,0
"2998",10805,0
"2999",10806,0
"3000",10809,0
"3001",10810,0
"3002",10811,0
"3003",10815,0
"3004",10816,0
"3005",10817,0
"3006",10820,0
"3007",10824,0
"3008",10837,0
"3009",10841,0
"3010",10847,0
"3011",10848,0
"3012",10849,1
"3013",10854,0
"3014",10855,0
"3015",10857,0
"3016",10858,1
"3017",10863,0
"3018",10868,0
"3019",10870,0
"3020",10877,0
"3021",10878,1
"3022",10881,0
"3023",10886,0
"3024",10887,0
"3025",10888,0
"3026",10889,0
"3027",10890,1
"3028",10891,0
"3029",10892,0
"3030",10893,0
"3031",10895,0
"3032",10900,0
"3033",10902,0
"3034",10904,0
"3035",10906,0
"3036",10913,0
"3037",10914,0
"3038",10926,0
"3039",10930,0
"3040",10938,0
"3041",10943,0
"3042",10945,1
"3043",10947,1
"3044",10948,0
"3045",10951,1
"3046",10954,0
"3047",10955,0
"3048",10957,0
"3049",10961,0
"3050",10964,0
"3051",10965,0
"3052",10966,0
"3053",10972,0
"3054",10973,0
"3055",10974,1
"3056",10977,0
"3057",10981,0
"3058",10987,1
"3059",10993,0
"3060",10996,0
"3061",10999,0
"3062",11001,0
"3063",11004,0
"3064",11006,0
"3065",11007,1
"3066",11008,0
"3067",11009,1
"3068",11018,0
"3069",11020,1
"3070",11022,0
"3071",11032,0
"3072",11040,0
"3073",11049,0
"3074",11056,1
"3075",11057,0
"3076",11059,0
"3077",11063,0
"3078",11072,0
"3079",11080,0
"3080",11083,0
"3081",11085,0
"3082",11091,1
"3083",11092,0
"3084",11095,0
"3085",11105,0
"3086",11106,0
"3087",11113,0
"3088",11118,0
"3089",11119,1
"3090",11124,1
"3091",11129,0
"3092",11130,0
"3093",11132,1
"3094",11139,0
"3095",11140,0
"3096",11141,1
"3097",11146,0
"3098",11148,1
"3099",11149,0
"3100",11156,0
"3101",11158,0
"3102",11159,1
"3103",11160,0
"3104",11168,0
"3105",11172,0
"3106",11174,0
"3107",11179,0
"3108",11180,0
"3109",11182,0
"3110",11183,0
"3111",11187,0
"3112",11196,0
"3113",11198,0
"3114",11201,0
"3115",11210,0
"3116",11211,0
"3117",11212,0
"3118",11216,0
"3119",11217,1
"3120",11223,0
"3121",11224,1
"3122",11226,0
"3123",11228,0
"3124",11233,0
"3125",11237,0
"3126",11242,1
"3127",11249,0
"3128",11250,0
"3129",11260,1
"3130",11261,1
"3131",11265,0
"3132",11270,0
"3133",11272,0
"3134",11277,1
"3135",11279,0
"3136",11281,0
"3137",11282,1
"3138",11283,0
"3139",11285,1
"3140",11287,0
"3141",11291,0
"3142",11293,0
"3143",11300,0
"3144",11301,0
"3145",11302,0
"3146",11306,1
"3147",11308,1
"3148",11315,0
"3149",11317,0
"3150",11321,0
"3151",11328,0
"3152",11329,0
"3153",11332,0
"3154",11337,0
"3155",11349,0
"3156",11350,1
"3157",11352,0
"3158",11354,0
"3159",11355,0
"3160",11357,1
"3161",11361,0
"3162",11362,0
"3163",11365,0
"3164",11367,0
"3165",11370,0
"3166",11371,1
"3167",11373,1
"3168",11375,1
"3169",11380,1
"3170",11389,1
"3171",11391,1
"3172",11392,1
"3173",11393,0
"3174",11394,0
"3175",11396,0
"3176",11397,0
"3177",11398,1
"3178",11409,0
"3179",11413,0
"3180",11417,0
"3181",11423,1
"3182",11425,1
"3183",11438,0
"3184",11447,0
"3185",11448,0
"3186",11452,0
"3187",11455,0
"3188",11458,0
"3189",11461,0
"3190",11472,0
"3191",11473,0
"3192",11476,1
"3193",11481,1
"3194",11486,1
"3195",11489,1
"3196",11492,1
"3197",11494,0
"3198",11498,1
"3199",11500,0
"3200",11501,0
"3201",11502,0
"3202",11506,0
"3203",11507,1
"3204",11510,0
"3205",11514,0
"3206",11516,0
"3207",11517,0
"3208",11521,0
"3209",11522,0
"3210",11530,0
"3211",11533,0
"3212",11534,1
"3213",11537,1
"3214",11538,0
"3215",11540,0
"3216",11541,1
"3217",11542,0
"3218",11548,0
"3219",11553,0
"3220",11554,0
"3221",11558,0
"3222",11565,0
"3223",11566,0
"3224",11576,0
"3225",11582,0
"3226",11586,0
"3227",11593,0
"3228",11595,0
"3229",11600,0
"3230",11601,0
"3231",11607,1
"3232",11609,0
"3233",11610,0
"3234",11611,1
"3235",11613,1
"3236",11615,1
"3237",11616,1
"3238",11617,1
"3239",11624,1
"3240",11631,1
"3241",11632,1
"3242",11633,1
"3243",11635,1
"3244",11638,1
"3245",11639,1
"3246",11641,1
"3247",11643,0
