"","...1","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"155",155,47072,"Morera","23/09/2011 11:57","Muy bajo (1 - 2 mts)",4,"Chico",-68.8336335444,-32.8737828702,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"156",156,23725,"Morera","25/01/2011 12:23","Alto (> 8 mts)",88,"Grande",-68.8500214031,-32.9011094501,2,"Barrio Civico",2366816.36021,0,"bajo"
"157",157,2789,"Jacarand","20/10/2011 17:11","Bajo (2 - 4 mts)",28,"Mediano",-68.8351737105,-32.8802491931,1,"Parque Central",1655357.93265,1,"bajo"
"158",158,26599,"Pltano","03/11/2011 11:38","Alto (> 8 mts)",140,"Grande",-68.8316346373,-32.8907959522,3,"Parque O'Higgins",1531146.02653,0,"medio"
"159",159,16458,"Morera","16/08/2011 09:42","Medio (4 - 8 mts)",90,"Grande",-68.8416027969,-32.8636136338,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"160",160,26756,"Pltano","11/01/2012 09:44","Alto (> 8 mts)",300,"Grande",-68.8347183298,-32.8958875193,2,"Barrio Civico",2366816.36021,0,"alto"
"161",161,22538,"Fresno americano","16/06/2011 12:05","Bajo (2 - 4 mts)",32,"Mediano",-68.8606288154,-32.9003767472,5,"Residencial Sur",2423808.92355,0,"bajo"
"162",162,36073,"Fresno europeo","06/04/2011 10:28","Muy bajo (1 - 2 mts)",2,"Chico",-68.8544588003,-32.8772067859,6,"Residencial Norte",2694682.37982,0,"bajo"
"163",163,16333,"Morera","05/08/2011 09:20","Alto (> 8 mts)",200,"Grande",-68.8422696325,-32.8649190489,4,"Cuarta Oeste",1173332.70145,0,"medio"
"164",164,47264,"Fresno europeo","20/09/2011 11:45","Alto (> 8 mts)",155,"Grande",-68.8319196828,-32.8729301385,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"165",165,16938,"Morera","16/08/2011 13:22","Bajo (2 - 4 mts)",30,"Mediano",-68.836860781,-32.8650983442,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"166",166,16005,"Morera","11/08/2011 08:56","Alto (> 8 mts)",106,"Grande",-68.8437271637,-32.8721778967,4,"Cuarta Oeste",1173332.70145,0,"medio"
"167",167,40298,"Morera","11/04/2011 13:10","Medio (4 - 8 mts)",200,"Grande",-68.8450912296,-32.8803490269,1,"Parque Central",1655357.93265,0,"medio"
"168",168,43920,"Morera","11/10/2011 10:05","Alto (> 8 mts)",220,"Grande",-68.833968438,-32.8847224821,3,"Parque O'Higgins",1531146.02653,0,"alto"
"169",169,29169,"Pltano","10/03/2011 09:26","Alto (> 8 mts)",250,"Grande",-68.8458304783,-32.8891849921,2,"Barrio Civico",2366816.36021,0,"alto"
"170",170,22793,"Pltano","17/06/2011 16:59","Alto (> 8 mts)",98,"Grande",-68.859133981,-32.901686905,5,"Residencial Sur",2423808.92355,0,"bajo"
"171",171,24778,"Morera","15/02/2011 09:39","Alto (> 8 mts)",99,"Grande",-68.8403623234,-32.8951163089,2,"Barrio Civico",2366816.36021,0,"bajo"
"172",172,19112,"Morera","27/07/2011 08:57","Alto (> 8 mts)",175,"Grande",-68.8411197856,-32.8712731886,4,"Cuarta Oeste",1173332.70145,0,"medio"
"173",173,14366,"Morera","01/12/2011 13:24","Bajo (2 - 4 mts)",30,"Mediano",-68.8781189844,-32.8657634626,8,"Aeroparque",2203364.73622,0,"bajo"
"174",174,27207,"Pltano","26/10/2011 12:18","Alto (> 8 mts)",210,"Grande",-68.8361312024,-32.8898316151,3,"Parque O'Higgins",1531146.02653,0,"alto"
"175",175,36089,"Fresno europeo","06/04/2011 09:26","Alto (> 8 mts)",115,"Grande",-68.8548019635,-32.8763638821,6,"Residencial Norte",2694682.37982,0,"medio"
"176",176,41212,"Pltano","18/04/2011 09:50","Alto (> 8 mts)",204,"Grande",-68.8372620336,-32.8820487848,1,"Parque Central",1655357.93265,0,"alto"
"177",177,2054,"Fresno europeo","11/10/2011 17:08","Bajo (2 - 4 mts)",42,"Mediano",-68.8292827629,-32.8814302008,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"178",178,11289,"Fresno americano","11/01/2011 10:47","Alto (> 8 mts)",140,"Grande",-68.8465226193,-32.90142451,2,"Barrio Civico",2366816.36021,0,"medio"
"179",179,39020,"Paraiso","27/12/2010 09:46","Bajo (2 - 4 mts)",60,"Mediano",-68.8548272352,-32.8709862278,6,"Residencial Norte",2694682.37982,0,"bajo"
"180",180,47915,"Fresno europeo","29/08/2011 12:20","Muy bajo (1 - 2 mts)",10,"Chico",-68.8287225434,-32.8709975628,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"181",181,1528,"Fresno americano","24/11/2011 10:02","Bajo (2 - 4 mts)",27,"Mediano",-68.8735712572,-32.8784212004,7,"Residencial Parque",1786336.08966,0,"bajo"
"182",182,35363,"Paraiso sombrilla","21/06/2011 15:27","Bajo (2 - 4 mts)",70,"Grande",-68.8543807626,-32.8829770803,5,"Residencial Sur",2423808.92355,0,"bajo"
"183",183,5233,"Pltano","05/05/2011 12:36","Bajo (2 - 4 mts)",26,"Mediano",-68.8416851015,-32.8744124649,1,"Parque Central",1655357.93265,0,"bajo"
"184",184,39079,"Fresno europeo","22/12/2010 09:28","Medio (4 - 8 mts)",40,"Mediano",-68.8533860582,-32.8714288308,6,"Residencial Norte",2694682.37982,0,"bajo"
"185",185,14204,"Aguaribay","30/11/2011 12:04","Alto (> 8 mts)",130,"Grande",-68.8768030048,-32.8670179504,8,"Aeroparque",2203364.73622,0,"medio"
"186",186,39121,"Fresno europeo","15/01/2012 19:57","Muy bajo (1 - 2 mts)",3,"Chico",-68.8530088531,-32.8718310848,6,"Residencial Norte",2694682.37982,0,"bajo"
"187",187,2752,"Fresno europeo","12/10/2011 18:04","Bajo (2 - 4 mts)",20,"Chico",-68.8361880356,-32.8810227146,1,"Parque Central",1655357.93265,0,"bajo"
"188",188,3789,"Paraiso sombrilla","05/09/2011 10:36","Bajo (2 - 4 mts)",75,"Grande",-68.8338513375,-32.869991835,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"189",189,47281,"Fresno europeo","20/09/2011 11:12","Alto (> 8 mts)",125,"Grande",-68.83066572,-32.8732626772,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"190",190,41320,"Pltano","19/04/2011 11:55","Alto (> 8 mts)",185,"Grande",-68.8412520745,-32.8833788038,1,"Parque Central",1655357.93265,0,"medio"
"191",191,30858,"Fresno europeo","15/02/2011 12:45","Alto (> 8 mts)",143,"Grande",-68.8549647135,-32.8659744708,6,"Residencial Norte",2694682.37982,0,"medio"
"192",192,36034,"Morera","18/03/2011 13:06","Alto (> 8 mts)",145,"Grande",-68.8565215923,-32.8749422208,6,"Residencial Norte",2694682.37982,0,"medio"
"193",193,33020,"Acacia SP","19/05/2011 10:56","Alto (> 8 mts)",145,"Grande",-68.8511768279,-32.8879835623,5,"Residencial Sur",2423808.92355,0,"medio"
"194",194,24244,"Morera","27/01/2011 09:33","Alto (> 8 mts)",210,"Grande",-68.8442844784,-32.9009093853,2,"Barrio Civico",2366816.36021,0,"alto"
"195",195,45040,"Morera","01/09/2011 08:13","Alto (> 8 mts)",175,"Grande",-68.8219630012,-32.8702653561,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"196",196,3255,"Prunas","28/09/2011 11:14","Bajo (2 - 4 mts)",15,"Chico",-68.8226999102,-32.8727346164,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"197",197,36674,"Morera","03/06/2011 16:17","Medio (4 - 8 mts)",120,"Grande",-68.8586613938,-32.8826638738,7,"Residencial Parque",1786336.08966,1,"medio"
"198",198,43529,"Morera","19/10/2011 17:31","Medio (4 - 8 mts)",160,"Grande",-68.8310190105,-32.8823678202,3,"Parque O'Higgins",1531146.02653,0,"medio"
"199",199,7780,"Morera","13/05/2011 08:31","Medio (4 - 8 mts)",160,"Grande",-68.8565613162,-32.8862594363,5,"Residencial Sur",2423808.92355,1,"medio"
"200",200,40524,"Pltano","12/04/2011 10:07","Alto (> 8 mts)",195,"Grande",-68.8437134411,-32.883104058,1,"Parque Central",1655357.93265,0,"medio"
"201",201,43972,"Morera","14/10/2011 11:52","Alto (> 8 mts)",105,"Grande",-68.8339829617,-32.8850718169,3,"Parque O'Higgins",1531146.02653,0,"medio"
"202",202,17490,"Morera","16/01/2012 09:03","Alto (> 8 mts)",130,"Grande",-68.8354644867,-32.8679966789,4,"Cuarta Oeste",1173332.70145,1,"medio"
"203",203,12262,"Morera","10/01/2011 09:48","Alto (> 8 mts)",65,"Grande",-68.8450555774,-32.8683294845,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"204",204,1967,"Morera","17/05/2011 10:18","Medio (4 - 8 mts)",49,"Mediano",-68.8591339737,-32.8925552681,5,"Residencial Sur",2423808.92355,0,"bajo"
"205",205,29324,"Fresno americano","25/04/2011 12:49","Alto (> 8 mts)",155,"Grande",-68.8426712876,-32.8867387352,1,"Parque Central",1655357.93265,0,"medio"
"206",206,10150,"Fresno europeo","28/12/2010 10:21","Bajo (2 - 4 mts)",12,"Chico",-68.8542531753,-32.8721269133,6,"Residencial Norte",2694682.37982,0,"bajo"
"207",207,5631,"Pltano","05/05/2011 12:55","Medio (4 - 8 mts)",40,"Mediano",-68.8389526254,-32.8770165823,1,"Parque Central",1655357.93265,0,"bajo"
"208",208,40921,"Caducifolio","11/04/2011 16:12","Bajo (2 - 4 mts)",6,"Chico",-68.8393194329,-32.8860382774,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"209",209,30923,"Fresno europeo","14/02/2011 09:07","Muy bajo (1 - 2 mts)",26,"Mediano",-68.8560057213,-32.8641683386,6,"Residencial Norte",2694682.37982,0,"bajo"
"210",210,31896,"Morera","01/06/2011 13:44","Medio (4 - 8 mts)",100,"Grande",-68.8587019573,-32.8841272326,5,"Residencial Sur",2423808.92355,0,"bajo"
"211",211,36396,"Fresno americano","21/03/2011 12:12","Medio (4 - 8 mts)",100,"Grande",-68.8516165191,-32.8791822125,6,"Residencial Norte",2694682.37982,0,"bajo"
"212",212,35556,"Morera","16/06/2011 09:39","Medio (4 - 8 mts)",130,"Grande",-68.8565520963,-32.8835931067,5,"Residencial Sur",2423808.92355,1,"medio"
"213",213,30953,"Fresno americano","11/02/2011 09:06","Muy bajo (1 - 2 mts)",5,"Chico",-68.8554626209,-32.8640344634,6,"Residencial Norte",2694682.37982,0,"bajo"
"214",214,2844,"Fresno europeo","07/11/2011 09:29","Bajo (2 - 4 mts)",38,"Mediano",-68.8337612569,-32.8928477757,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"215",215,42106,"Caducifolio","04/05/2011 10:08","Muy bajo (1 - 2 mts)",12,"Chico",-68.8430748149,-32.877199524,1,"Parque Central",1655357.93265,1,"bajo"
"216",216,47548,"Morera","19/09/2011 09:08","Alto (> 8 mts)",135,"Grande",-68.8270944663,-32.8712230296,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"217",217,16960,"Morera","16/08/2011 09:05","Medio (4 - 8 mts)",120,"Grande",-68.8376571209,-32.8661328695,4,"Cuarta Oeste",1173332.70145,1,"medio"
"218",218,34763,"Fresno europeo","30/03/2011 10:37","Muy bajo (1 - 2 mts)",4,"Chico",-68.851193111,-32.878314057,6,"Residencial Norte",2694682.37982,0,"bajo"
"219",219,31771,"Morera","27/06/2011 11:49","Alto (> 8 mts)",155,"Grande",-68.8584016324,-32.8904427497,5,"Residencial Sur",2423808.92355,0,"medio"
"220",220,32792,"Pltano","14/07/2011 10:03","Alto (> 8 mts)",220,"Grande",-68.8514220108,-32.8850885203,5,"Residencial Sur",2423808.92355,1,"alto"
"221",221,36559,"Fresno europeo","07/06/2011 10:06","Bajo (2 - 4 mts)",80,"Grande",-68.8578970186,-32.8835290944,5,"Residencial Sur",2423808.92355,0,"bajo"
"222",222,3701,"Paraiso","24/08/2011 11:40","Medio (4 - 8 mts)",86,"Grande",-68.8243518975,-32.8700239656,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"223",223,22444,"Paraiso","28/06/2011 09:27","Alto (> 8 mts)",145,"Grande",-68.8616545336,-32.8981446712,5,"Residencial Sur",2423808.92355,0,"medio"
"224",224,15121,"Fresno americano","18/11/2011 08:58","Bajo (2 - 4 mts)",45,"Mediano",-68.8590780175,-32.8692230439,6,"Residencial Norte",2694682.37982,0,"bajo"
"225",225,12594,"Fresno americano","14/01/2011 12:40","Muy bajo (1 - 2 mts)",6,"Chico",-68.8454954386,-32.8633461508,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"226",226,4306,"Ailanthus","22/07/2011 08:58","Medio (4 - 8 mts)",51,"Mediano",-68.8441289334,-32.8705664798,4,"Cuarta Oeste",1173332.70145,1,"bajo"
"227",227,565,"Morera","08/03/2012 11:19","Alto (> 8 mts)",150,"Grande",-68.8191445832,-32.8686829384,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"228",228,44599,"Fresno americano","19/10/2011 10:35","Alto (> 8 mts)",175,"Grande",-68.8349969906,-32.8859454566,3,"Parque O'Higgins",1531146.02653,0,"medio"
"229",229,688,"Morera","20/07/2011 09:29","Medio (4 - 8 mts)",28,"Mediano",-68.8416410791,-32.8641890035,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"230",230,888,"Fresno europeo","17/01/2012 11:47","Muy bajo (1 - 2 mts)",7,"Chico",-68.8472375163,-32.8747421546,6,"Residencial Norte",2694682.37982,0,"bajo"
"231",231,38326,"Fresno europeo","09/11/2010 10:16","Bajo (2 - 4 mts)",34,"Mediano",-68.8530480837,-32.8692464236,6,"Residencial Norte",2694682.37982,0,"bajo"
"232",232,47492,"Fresno europeo","31/08/2011 13:45","Muy bajo (1 - 2 mts)",6,"Chico",-68.8261925455,-32.8702114064,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"233",233,23301,"Morera","18/01/2012 17:04","Medio (4 - 8 mts)",110,"Grande",-68.8521330686,-32.9006819898,2,"Barrio Civico",2366816.36021,0,"medio"
"234",234,23613,"Morera","21/01/2011 09:12","Alto (> 8 mts)",290,"Grande",-68.8472655928,-32.8998136876,2,"Barrio Civico",2366816.36021,1,"alto"
"235",235,30096,"Pltano","26/04/2011 10:29","Alto (> 8 mts)",190,"Grande",-68.8422913726,-32.8877928837,3,"Parque O'Higgins",1531146.02653,0,"medio"
"236",236,30865,"Fresno europeo","15/02/2011 12:59","Medio (4 - 8 mts)",40,"Mediano",-68.8555543694,-32.8656332211,6,"Residencial Norte",2694682.37982,0,"bajo"
"237",237,33918,"Pltano","24/05/2011 10:34","Medio (4 - 8 mts)",110,"Grande",-68.8514860682,-32.8848058256,5,"Residencial Sur",2423808.92355,1,"medio"
"238",238,4069,"Fresno europeo","04/10/2011 09:02","Bajo (2 - 4 mts)",40,"Mediano",-68.8280858767,-32.8783819591,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"239",239,27070,"Fresno americano","21/10/2011 16:01","Medio (4 - 8 mts)",70,"Grande",-68.8380835627,-32.8874913956,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"240",240,15102,"Paraiso","18/11/2011 09:19","Bajo (2 - 4 mts)",60,"Mediano",-68.8593208513,-32.8690440694,6,"Residencial Norte",2694682.37982,0,"bajo"
"241",241,3052,"Fresno europeo","16/09/2011 09:32","Muy bajo (1 - 2 mts)",5,"Chico",-68.8261188902,-32.873010407,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"242",242,21042,"Paraiso","22/06/2011 12:52","Alto (> 8 mts)",115,"Grande",-68.8636665328,-32.9003495145,5,"Residencial Sur",2423808.92355,0,"medio"
"243",243,4564,"Caducifolio","08/08/2011 13:51","Medio (4 - 8 mts)",150,"Grande",-68.8383826819,-32.8643537079,4,"Cuarta Oeste",1173332.70145,0,"medio"
"244",244,44071,"Fresno americano","14/10/2011 11:34","Bajo (2 - 4 mts)",23,"Mediano",-68.830535985,-32.8850640378,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"245",245,19012,"Pltano","12/07/2011 09:56","Alto (> 8 mts)",160,"Grande",-68.8399716246,-32.8707613679,4,"Cuarta Oeste",1173332.70145,0,"medio"
"246",246,45880,"Fresno europeo","25/08/2011 12:45","Medio (4 - 8 mts)",150,"Grande",-68.8201030232,-32.8696050897,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"247",247,27296,"Fresno europeo","31/10/2011 10:08","Muy bajo (1 - 2 mts)",10,"Chico",-68.8353291845,-32.888717024,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"248",248,18622,"Paraiso","06/07/2011 11:16","Alto (> 8 mts)",133,"Grande",-68.837657541,-32.8741311706,4,"Cuarta Oeste",1173332.70145,0,"medio"
"249",249,30007,"Fresno americano","28/04/2011 12:31","Alto (> 8 mts)",140,"Grande",-68.8415719189,-32.8868034414,3,"Parque O'Higgins",1531146.02653,0,"medio"
"250",250,15913,"Aguaribay","24/11/2011 12:28","Medio (4 - 8 mts)",66,"Grande",-68.8732934472,-32.8775605348,7,"Residencial Parque",1786336.08966,0,"bajo"
"251",251,10330,"Paraiso","30/11/2010 11:55","Bajo (2 - 4 mts)",10,"Chico",-68.856733993,-32.8725325299,6,"Residencial Norte",2694682.37982,0,"bajo"
"252",252,20366,"Morera","24/05/2011 13:19","Medio (4 - 8 mts)",30,"Mediano",-68.8606813851,-32.8944032001,5,"Residencial Sur",2423808.92355,0,"bajo"
"253",253,7074,"Caducifolio","02/06/2011 14:02","Muy bajo (1 - 2 mts)",24,"Mediano",-68.8582405373,-32.8977589399,5,"Residencial Sur",2423808.92355,0,"bajo"
"254",254,43444,"Morera","03/10/2011 10:41","Medio (4 - 8 mts)",60,"Mediano",-68.8310152952,-32.8798819759,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"255",255,1098,"Liquidambar","13/12/2011 18:04","Bajo (2 - 4 mts)",34,"Mediano",-68.8801244862,-32.8676046589,8,"Aeroparque",2203364.73622,0,"bajo"
"256",256,26220,"Tipa","15/11/2011 08:06","Medio (4 - 8 mts)",30,"Mediano",-68.8298518603,-32.8878406804,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"257",257,40073,"Morera","20/04/2011 09:36","Muy bajo (1 - 2 mts)",5,"Chico",-68.8448041535,-32.8782296922,1,"Parque Central",1655357.93265,0,"bajo"
"258",258,35897,"Morera","28/03/2011 09:48","Alto (> 8 mts)",160,"Grande",-68.853334823,-32.875948458,6,"Residencial Norte",2694682.37982,1,"medio"
"259",259,47170,"Fresno europeo","21/09/2011 10:16","Medio (4 - 8 mts)",160,"Grande",-68.8335542702,-32.873948505,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"260",260,21212,"Fresno europeo","10/05/2011 10:49","Medio (4 - 8 mts)",32,"Mediano",-68.8515916597,-32.8949302354,5,"Residencial Sur",2423808.92355,0,"bajo"
"261",261,9615,"Morera","27/01/2011 12:37","Medio (4 - 8 mts)",146,"Grande",-68.8503972647,-32.8644811825,6,"Residencial Norte",2694682.37982,0,"medio"
"262",262,7558,"Morera","17/06/2011 09:05","Medio (4 - 8 mts)",110,"Grande",-68.8558261667,-32.8820024443,7,"Residencial Parque",1786336.08966,0,"medio"
"263",263,15498,"Paraiso","22/11/2011 12:07","Medio (4 - 8 mts)",90,"Grande",-68.8602570131,-32.8715109144,7,"Residencial Parque",1786336.08966,0,"bajo"
"264",264,46778,"Morera","07/09/2011 11:28","Medio (4 - 8 mts)",156,"Grande",-68.8330011167,-32.8727370636,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"265",265,12112,"Morera","20/01/2011 14:04","Medio (4 - 8 mts)",92,"Grande",-68.8476151781,-32.8685765983,6,"Residencial Norte",2694682.37982,1,"bajo"
"266",266,923,"Morera","16/01/2012 13:04","Medio (4 - 8 mts)",130,"Grande",-68.8529910951,-32.8722742178,6,"Residencial Norte",2694682.37982,0,"medio"
"267",267,11345,"Acer","19/01/2011 19:09","Alto (> 8 mts)",90,"Grande",-68.8485938164,-32.9026389821,2,"Barrio Civico",2366816.36021,0,"bajo"
"268",268,14166,"Acacia SP","30/11/2011 10:23","Medio (4 - 8 mts)",105,"Grande",-68.8766766764,-32.8669568145,8,"Aeroparque",2203364.73622,0,"medio"
"269",269,32316,"Acacia visco","28/06/2011 13:31","Alto (> 8 mts)",140,"Grande",-68.8514228728,-32.8915724471,5,"Residencial Sur",2423808.92355,0,"medio"
"270",270,38441,"Morera","03/11/2010 10:24","Medio (4 - 8 mts)",67,"Grande",-68.8509003185,-32.8693490496,6,"Residencial Norte",2694682.37982,0,"bajo"
"271",271,48393,"Morera","01/09/2011 11:45","Alto (> 8 mts)",170,"Grande",-68.8303604501,-32.8696672098,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"272",272,20860,"Fresno europeo","26/05/2011 12:02","Medio (4 - 8 mts)",58,"Mediano",-68.8592161279,-32.8955697846,5,"Residencial Sur",2423808.92355,0,"bajo"
"273",273,12258,"Morera","17/01/2011 11:58","Alto (> 8 mts)",5,"Chico",-68.8459968314,-32.8683056013,6,"Residencial Norte",2694682.37982,0,"bajo"
"274",274,10831,"Morera","30/03/2011 13:11","Alto (> 8 mts)",100,"Grande",-68.8556333903,-32.8773210896,6,"Residencial Norte",2694682.37982,0,"bajo"
"275",275,1102,"Aguaribay","13/12/2011 17:32","Medio (4 - 8 mts)",86,"Grande",-68.8797914944,-32.8676662101,8,"Aeroparque",2203364.73622,0,"bajo"
"276",276,11925,"Morera","12/05/2010 11:52","Muy bajo (1 - 2 mts)",18,"Chico",-68.8510467664,-32.8673647462,6,"Residencial Norte",2694682.37982,0,"bajo"
"277",277,36186,"Fresno europeo","31/03/2011 10:07","Muy bajo (1 - 2 mts)",8,"Chico",-68.8564314335,-32.8773632634,6,"Residencial Norte",2694682.37982,0,"bajo"
"278",278,9007,"Prunas","11/01/2011 14:06","Bajo (2 - 4 mts)",28,"Mediano",-68.845551145,-32.8670990964,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"279",279,39940,"Paraiso sombrilla","28/04/2011 12:18","Medio (4 - 8 mts)",130,"Grande",-68.8446783222,-32.8760574468,1,"Parque Central",1655357.93265,0,"medio"
"280",280,47847,"Morera","21/09/2011 09:24","Alto (> 8 mts)",130,"Grande",-68.8285293391,-32.8731643082,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"281",281,30109,"Pltano","26/04/2011 10:00","Alto (> 8 mts)",175,"Grande",-68.8413168257,-32.8874612629,3,"Parque O'Higgins",1531146.02653,0,"medio"
"282",282,32612,"Pltano","22/06/2011 13:38","Alto (> 8 mts)",199,"Grande",-68.8518518588,-32.8895666526,5,"Residencial Sur",2423808.92355,0,"medio"
"283",283,35830,"Fresno europeo","03/03/2011 13:09","Medio (4 - 8 mts)",85,"Grande",-68.8543564657,-32.873395207,6,"Residencial Norte",2694682.37982,0,"bajo"
"284",284,30259,"Morera","04/03/2011 13:43","Alto (> 8 mts)",148,"Grande",-68.8407118035,-32.8893172258,3,"Parque O'Higgins",1531146.02653,0,"medio"
"285",285,29027,"Olmo comun","25/04/2011 10:10","Alto (> 8 mts)",77,"Grande",-68.8447923659,-32.8863447456,1,"Parque Central",1655357.93265,0,"bajo"
"286",286,38163,"Paraiso","20/10/2010 12:55","Medio (4 - 8 mts)",67,"Grande",-68.8461652183,-32.8711114192,6,"Residencial Norte",2694682.37982,0,"bajo"
"287",287,17999,"Morera","29/07/2011 17:45","Alto (> 8 mts)",140,"Grande",-68.8401708081,-32.8677217383,4,"Cuarta Oeste",1173332.70145,0,"medio"
"288",288,32163,"Fresno europeo","11/05/2011 10:16","Medio (4 - 8 mts)",130,"Grande",-68.8580032174,-32.8850096932,5,"Residencial Sur",2423808.92355,0,"medio"
"289",289,44152,"Morera","06/10/2011 16:08","Alto (> 8 mts)",142,"Grande",-68.8353694497,-32.8775868759,1,"Parque Central",1655357.93265,0,"medio"
"290",290,10832,"Fresno europeo","31/03/2011 11:20","Bajo (2 - 4 mts)",22,"Mediano",-68.855839585,-32.8772834491,6,"Residencial Norte",2694682.37982,0,"bajo"
"291",291,4748,"Morera","02/08/2011 10:14","Alto (> 8 mts)",88,"Grande",-68.835245224,-32.8668537575,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"292",292,43281,"Morera","21/10/2011 17:28","Medio (4 - 8 mts)",100,"Grande",-68.8338391629,-32.8801803954,1,"Parque Central",1655357.93265,0,"bajo"
"293",293,4666,"Prunas","15/08/2011 11:17","Medio (4 - 8 mts)",60,"Mediano",-68.8380631118,-32.863928167,4,"Cuarta Oeste",1173332.70145,1,"bajo"
"294",294,44175,"Morera","26/09/2011 11:30","Alto (> 8 mts)",130,"Grande",-68.8349022548,-32.8764704346,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
